"","Title_LevelEndorcer","Endorcer1_ID","Skill_Name"
"1961","1","481","Integration "
"1962","1","481","Marketing "
"1963","1","481","C# "
"1964","1","481","Visual Studio "
"1965","1","481","Social Media "
"1966","3","332","Healthcare"
"1967","3","332","IT Strategy "
"1968","3","332","Software Engineering"
"1969","3","332","Visual Studio "
"1970","3","332","Competitive Analysis "
"1971","3","332","Healthcare Inmation Technology "
"1972","3","332","Product Launch "
"1973","3","332","AJAX "
"1974","3","332","Cloud Computing "
"1975","3","332","Global Marketing "
"1976","5","750","Wellness "
"1977","5","750","Entrepreneurship "
"1978","5","750","Business Management "
"1979","5","750","Process Improvement "
"1980","5","750","Management     Management"
"1981","5","750","Process Improvement "
"1982","5","750","ASP.NET "
"1983","5","750","Personal Training "
"1984","5","750","SQL Server "
"1985","5","750","Analytics "
"1986","4","962","Software Development "
"1987","4","962","Market Development "
"1988","4","962","Business Process Improvement "
"1989","4","962","Clinical Research "
"1990","4","962","Business Process Automation "
"1991","4","962","Scrum "
"1992","4","962","Agile "
"1993","4","962","Microsoft SQL Server "
"1994","4","962","EMR "
"1995","4","962","Social Media Marketing "
"1996","5","552","Product Development S"
"1997","5","552","Revenue Cycle "
"1998","5","552","Architecture "
"1999","5","552","Enterprise Architecture "
"2000","5","552","Product Launch "
"2001","5","552","Radiology "
"2002","5","552","Bootstrap "
"2003","5","552","UML "
"2004","5","552","Architecture "
"2005","5","552","Weight Loss Coaching "
"2006","3","154","HTML "
"2007","3","154","Internal Audit "
"2008","3","154","BPM "
"2009","3","154","Strategic Partnerships "
"2010","3","154","Analysis     Analysis"
"2011","3","154","HL "
"2012","3","154","jQuery UI "
"2013","3","154","Team Building "
"2014","3","154","Analysis     Analysis"
"2015","3","154","Six Sigma "
"2016","2","625","Social Media Marketing "
"2017","2","625","Product Development S"
"2018","2","625","BPM "
"2019","2","625","Agile "
"2020","2","625","Public Speaking "
"2021","2","625","Management "
"2022","2","625","Integration "
"2023","2","625","Analytics "
"2024","2","625","Strategic Leadership "
"2025","2","625","Data Analysis"
"2026","1","390","Business Analysis "
"2027","1","390","Invest "
"2028","1","390","Strategic Planning "
"2029","1","390","EMR "
"2030","1","390","Mobile Applications "
"2031","1","390","Business Process Improvement "
"2032","1","390","Operational Excellence "
"2033","1","390","Fitness "
"2034","1","390","System Architecture"
"2035","1","390","Team Building "
"2036","5","33","BPM "
"2037","5","33","Six Sigma "
"2038","5","33","Team Building"
"2039","5","33","Cardiology "
"2040","5","33","Product Development S"
"2041","5","33","Training "
"2042","5","33","C++ "
"2043","5","33","Public Speaking "
"2044","5","33","Healthcare Inmation Technology "
"2045","5","33","Entrepreneurship "
"2046","2","995","Enterprise Software "
"2047","2","995","Enterprise Software "
"2048","2","995","Analytics "
"2049","2","995","Strategic Leadership "
"2050","2","995","Cardiology "
"2051","2","995","Business Analysis "
"2052","2","995","Software Project Management "
"2053","2","995","Clinical Research "
"2054","2","995","PACS "
"2055","2","995","Management Consulting "
"2056","1","725","Product Development S"
"2057","1","725","AJAX "
"2058","1","725",NA
"2059","1","725","Training "
"2060","1","725","Cardiology "
"2061","1","725","Wellness "
"2062","1","725","Healthcare"
"2063","1","725","P&L Management "
"2064","1","725","Product Management "
"2065","1","725","Operations Management "
"2066","2","442","Programming "
"2067","2","442","Global Marketing "
"2068","2","442","Analysis     Analysis"
"2069","2","442","Fitness "
"2070","2","442","Architecture "
"2071","2","442","Operational Excellence "
"2072","2","442","Financial Services "
"2073","2","442","SOA "
"2074","2","442","Team Building "
"2075","2","442","Budgets "
"2076","2","203","Competitive Analysis "
"2077","2","203","Risk Management "
"2078","2","203","Hospitals "
"2079","2","203","Data Analysis"
"2080","2","203","Global Marketing "
"2081","2","203","Business Operations "
"2082","2","203","Cardiology "
"2083","2","203","Web Applications "
"2084","2","203","Operations Management "
"2085","2","203","Fitness "
"2086","3","958","Nutrition "
"2087","3","958","Product Management "
"2088","3","958","Personal Training "
"2089","3","958","Product Marketing "
"2090","3","958","Invest "
"2091","3","958","Mergers & Acquisitions "
"2092","3","958","Application Architecture "
"2093","3","958","Management Consulting "
"2094","3","958",NA
"2095","3","958","Radiology "
"2096","6","951","Strategic Planning "
"2097","6","951","Programming "
"2098","6","951","Programming "
"2099","6","951","Global Marketing "
"2100","6","951","Strategy "
"2101","6","951","Entrepreneurship "
"2102","6","951","SQL "
"2103","6","951","HL "
"2104","6","951","Banking "
"2105","6","951","SQL "
"2106","3","973","Microsoft SQL Server "
"2107","3","973","Application Development "
"2108","3","973","Mergers & Acquisitions "
"2109","3","973","Social Networking "
"2110","3","973","VB.NET     VB.NET"
"2111","3","973","Architecture "
"2112","3","973","Entrepreneurship "
"2113","3","973","Public Speaking "
"2114","3","973","Enterprise Software"
"2115","3","973","Public Speaking "
"2116","5","133","Business Operations "
"2117","5","133","Finance "
"2118","5","133","Strategy "
"2119","5","133","Business Operations "
"2120","5","133","Application Development "
"2121","5","133",".NET "
"2122","5","133","Team Building"
"2123","5","133","Entrepreneurship "
"2124","5","133","Analysis     Analysis"
"2125","5","133","Lean Manufacturing "
"2126","5","409","New Business Development "
"2127","5","409","Strategic Leadership "
"2128","5","409","SOA "
"2129","5","409","Banking "
"2130","5","409",".Net Workflow "
"2131","5","409","Financial Analysis"
"2132","5","409","Finance "
"2133","5","409","C++ "
"2134","5","409","Technical Leadership "
"2135","5","409","Business Consulting "
"2136","5","648","Sales "
"2137","5","648","C# "
"2138","5","648","EMR "
"2139","5","648","Application Architecture "
"2140","5","648","Strategic Leadership "
"2141","5","648","Software Engineering"
"2142","5","648","EMR "
"2143","5","648","Software Development "
"2144","5","648","Hospitals "
"2145","5","648","Medical Imaging "
"2146","2","719","Enterprise Software"
"2147","2","719","Scrum "
"2148","2","719","Social Media "
"2149","2","719","Workflow "
"2150","2","719","Invest "
"2151","2","719","Process Improvement "
"2152","2","719","Technical Leadership "
"2153","2","719","Management Consulting "
"2154","2","719","Web Services "
"2155","2","719","Wellness "
"2156","5","389","SQL Server "
"2157","5","389","Personal Training "
"2158","5","389","SQL Server "
"2159","5","389","Small Business "
"2160","5","389","UML "
"2161","5","389",NA
"2162","5","389","Fitness "
"2163","5","389","Team Building "
"2164","5","389","HIPAA "
"2165","5","389","Operations Management "
"2166","2","367","Risk Management "
"2167","2","367","Business Consulting "
"2168","2","367","Risk Management "
"2169","2","367","Business Strategy"
"2170","2","367","Visual Basic "
"2171","2","367","Business Analysis "
"2172","2","367","Revenue Cycle "
"2173","2","367","Wellness "
"2174","2","367","C# "
"2175","2","367","Financial Analysis "
"2176","5","433","Analytical Skills "
"2177","5","433","Global Marketing "
"2178","5","433","HL "
"2179","5","433","Nutrition "
"2180","5","433","Finance "
"2181","5","433","Enterprise Software"
"2182","5","433","Strategic Planning "
"2183","5","433","Databases "
"2184","5","433","Product Launch "
"2185","5","433","Design Strategies "
"2186","1","437","Strategic Partnerships "
"2187","1","437","IT Strategy "
"2188","1","437","Strategic Leadership "
"2189","1","437","Management "
"2190","1","437","Product Marketing "
"2191","1","437","Personal Training "
"2192","1","437","Software Design "
"2193","1","437","Small Business "
"2194","1","437","Product Development S"
"2195","1","437","Strategic Planning "
"2196","3","205","Application Architecture "
"2197","3","205","Fitness "
"2198","3","205","EHR "
"2199","3","205","Business Consulting "
"2200","3","205","Software Engineering"
"2201","3","205","Internal Audit "
"2202","3","205","Healthcare "
"2203","3","205","Databases "
"2204","3","205","Strategic Partnerships "
"2205","3","205","Analytics "
"2206","3","513","Operations Management "
"2207","3","513","Healthcare "
"2208","3","513","Entrepreneurship "
"2209","3","513","HTML "
"2210","3","513","Hospitals "
"2211","3","513","Software Design "
"2212","3","513","Business Strategy"
"2213","3","513","EHR "
"2214","3","513","Application Architecture "
"2215","3","513","Software Project Management "
"2216","1","69","Healthcare"
"2217","1","69","Business Management "
"2218","1","69","Revenue Cycle "
"2219","1","69","Change Management "
"2220","1","69","Management Consulting "
"2221","1","69","Healthcare Industry "
"2222","1","69","HIPAA "
"2223","1","69","Healthcare "
"2224","1","69","Business Process Automation "
"2225","1","69","C++ "
"2226","5","310","Nutrition "
"2227","5","310","New Business Development "
"2228","5","310","Application Development "
"2229","5","310","Healthcare"
"2230","5","310","Marketing "
"2231","5","310","Radiology "
"2232","5","310","Data Analysis"
"2233","5","310","Financial Services "
"2234","5","310","Enterprise Architecture "
"2235","5","310","Training "
"2236","4","243","Programming "
"2237","4","243","Microsoft Excel "
"2238","4","243","Social Media "
"2239","4","243",".Net Workflow "
"2240","4","243","Strategic Partnerships "
"2241","4","243","SDLC "
"2242","4","243","Financial Services "
"2243","4","243","Analytical Skills "
"2244","4","243","Entrepreneurship "
"2245","4","243","UML "
"2246","5","631","DICOM"
"2247","5","631","Hospitals "
"2248","5","631","Analytical Skills "
"2249","5","631","VB.NET     VB.NET"
"2250","5","631","Mobile Applications "
"2251","5","631","Internal Audit "
"2252","5","631","Web Services "
"2253","5","631","Enterprise Software "
"2254","5","631","Strategic Partnerships "
"2255","5","631","Financial Analysis"
"2256","1","20","Healthcare "
"2257","1","20","Executive Management "
"2258","1","20","Nutrition "
"2259","1","20","Architecture "
"2260","1","20","Competitive Analysis "
"2261","1","20","EHR "
"2262","1","20","Financial Analysis "
"2263","1","20","Training "
"2264","1","20","Enterprise Architecture "
"2265","1","20","Strategic Planning "
"2266","1","746","Credit Risk "
"2267","1","746","Microsoft SQL Server "
"2268","1","746","Program Management "
"2269","1","746","Financial Analysis"
"2270","1","746","Enterprise Software "
"2271","1","746","Analytical Skills "
"2272","1","746","Healthcare"
"2273","1","746","Require Analysis s"
"2274","1","746","SOA "
"2275","1","746","SDLC "
"2276","3","634","Program Management "
"2277","3","634","Business Analysis "
"2278","3","634","EMR "
"2279","3","634","Entrepreneurship "
"2280","3","634",".NET "
"2281","3","634","Analytics "
"2282","3","634","Cardiology "
"2283","3","634","ALM "
"2284","3","634","Training "
"2285","3","634","Analytics "
"2286","6","188","Small Business "
"2287","6","188","ASP.NET "
"2288","6","188","Healthcare Inmation Technology "
"2289","6","188","Financial Analysis "
"2290","6","188","Financial Analysis"
"2291","6","188","Process Improvement "
"2292","6","188","Risk Management "
"2293","6","188","VB.NET     VB.NET"
"2294","6","188","Application Architecture "
"2295","6","188","Analytics "
"2296","1","315","Application Architecture "
"2297","1","315","XML "
"2298","1","315","Mergers & Acquisitions "
"2299","1","315","Lean Manufacturing "
"2300","1","315","Agile "
"2301","1","315","Application Development "
"2302","1","315","Data Analysis"
"2303","1","315","Web Services "
"2304","1","315","Product Marketing "
"2305","1","315","HIPAA "
"2306","1","94","Invest "
"2307","1","94","Marketing "
"2308","1","94","Enterprise Software "
"2309","1","94","Databases "
"2310","1","94","Healthcare Inmation Technology "
"2311","1","94","Internal Audit "
"2312","1","94","Agile "
"2313","1","94","ALM "
"2314","1","94","Clinical Research "
"2315","1","94","DICOM"
"2316","3","397","Business Intelligence"
"2317","3","397","Business Development "
"2318","3","397","Business Development "
"2319","3","397","Cloud Computing "
"2320","3","397",".NET "
"2321","3","397","Six Sigma "
"2322","3","397","ASP.NET "
"2323","3","397","System Architecture"
"2324","3","397","Workflow "
"2325","3","397","Leadership Development "
"2326","1","856","Operations Management "
"2327","1","856","Executive Management "
"2328","1","856","Strategic Planning "
"2329","1","856","Business Consulting "
"2330","1","856","Bootstrap "
"2331","1","856","Radiology "
"2332","1","856","Visual Basic "
"2333","1","856","Start-ups "
"2334","1","856","Healthcare "
"2335","1","856","Business Consulting "
"2336","4","671","Acquisition Integration "
"2337","4","671","Integration "
"2338","4","671","HIPAA "
"2339","4","671","Business Strategy "
"2340","4","671","Credit Risk "
"2341","4","671","DICOM"
"2342","4","671","Sales "
"2343","4","671","Six Sigma "
"2344","4","671","Business Process Improvement "
"2345","4","671","Agile "
"2346","6","588","Web Services "
"2347","6","588","Product Management "
"2348","6","588","Finance "
"2349","6","588","Databases "
"2350","6","588","SQL Server "
"2351","6","588","Medical Imaging "
"2352","6","588","Microsoft SQL Server "
"2353","6","588","Public Speaking "
"2354","6","588","C# "
"2355","6","588","Weight Loss Coaching "
"2356","2","9","Cardiology "
"2357","2","9","Analytics "
"2358","2","9","Visual Studio "
"2359","2","9","New Business Development "
"2360","2","9","Enterprise Software"
"2361","2","9","Technical Leadership "
"2362","2","9","Microsoft SQL Server "
"2363","2","9","Financial Services "
"2364","2","9","Training "
"2365","2","9","Web Applications "
"2366","3","823","Architecture "
"2367","3","823","Design Strategies "
"2368","3","823","Strategic Leadership "
"2369","3","823","Sales "
"2370","3","823","Healthcare "
"2371","3","823","Web Services "
"2372","3","823","Programming "
"2373","3","823","Financial Risk "
"2374","3","823","ALM "
"2375","3","823","Financial Analysis"
"2376","5","412","Analytics "
"2377","5","412","SQL Server "
"2378","5","412","Invest "
"2379","5","412","Cloud Computing "
"2380","5","412","Entrepreneurship "
"2381","5","412","Start-ups "
"2382","5","412","Banking "
"2383","5","412","Leadership Development "
"2384","5","412","New Business Development "
"2385","5","412","Budgets "
"2386","3","143","Product Marketing "
"2387","3","143","Team Building "
"2388","3","143","Lean Manufacturing "
"2389","3","143","Marketing "
"2390","3","143","Software Engineering"
"2391","3","143","Change Management "
"2392","3","143","Enterprise Software"
"2393","3","143","Budgets "
"2394","3","143","AJAX "
"2395","3","143","Mobile Applications "
"2396","2","511","Global Marketing "
"2397","2","511","Software Development "
"2398","2","511","Revenue Cycle "
"2399","2","511","Finance "
"2400","2","511","Public Speaking "
"2401","2","511","Visual Studio "
"2402","2","511","HL "
"2403","2","511","Business Operations "
"2404","2","511","Enterprise Software"
"2405","2","511","UML "
"2406","6","162","XML "
"2407","6","162","Market Development "
"2408","6","162","Strategy "
"2409","6","162","Analytics "
"2410","6","162","BPM "
"2411","6","162","Credit Risk "
"2412","6","162","Social Networking "
"2413","6","162","Visual Studio "
"2414","6","162","Acquisition Integration "
"2415","6","162","Software Development "
"2416","6","136","Social Networking "
"2417","6","136","Operations Management "
"2418","6","136","Wellness "
"2419","6","136","Global Marketing "
"2420","6","136","ASP.NET "
"2421","6","136","Clinical Research "
"2422","6","136","Financial Risk "
"2423","6","136","Financial Risk "
"2424","6","136","Software Design "
"2425","6","136","Cardiology "
"2426","4","615","Risk Management "
"2427","4","615","SQL "
"2428","4","615","Agile "
"2429","4","615","EMR "
"2430","4","615","Application Development "
"2431","4","615","Visual Studio "
"2432","4","615","Internal Audit "
"2433","4","615","Scrum "
"2434","4","615",".NET "
"2435","4","615","Scrum "
"2436","3","614","Healthcare "
"2437","3","614","SaaS "
"2438","3","614","Business Intelligence"
"2439","3","614","ASP.NET "
"2440","3","614","Business Consulting "
"2441","3","614","Operations Management "
"2442","3","614","Program Management "
"2443","3","614","Strategic Partnerships "
"2444","3","614","UML "
"2445","3","614","Healthcare "
"2446","1","116","Radiology "
"2447","1","116","Budgets "
"2448","1","116","DICOM"
"2449","1","116","P&L Management "
"2450","1","116","Product Development S"
"2451","1","116","Global Marketing "
"2452","1","116","Program Management "
"2453","1","116","Personal Training "
"2454","1","116","Personal Training "
"2455","1","116","Fitness "
"2456","3","257","Management "
"2457","3","257","Business Operations "
"2458","3","257","Software Design "
"2459","3","257","Team Building"
"2460","3","257","Revenue Cycle "
"2461","3","257","Team Building "
"2462","3","257","Revenue Cycle "
"2463","3","257","Start-ups "
"2464","3","257","Revenue Cycle "
"2465","3","257","Business Operations "
"2466","4","75","Software Engineering"
"2467","4","75","Enterprise Software"
"2468","4","75","Acquisition Integration "
"2469","4","75","SDLC "
"2470","4","75","Lean Manufacturing "
"2471","4","75","Finance "
"2472","4","75","Bootstrap "
"2473","4","75","UML "
"2474","4","75","AngularJS "
"2475","4","75","Analytical Skills "
"2476","3","543","Change Management "
"2477","3","543","Cloud Computing "
"2478","3","543","ASP.NET "
"2479","3","543","Business Process Improvement "
"2480","3","543","Team Building"
"2481","3","543","Cloud Computing "
"2482","3","543","Social Networking "
"2483","3","543","DICOM"
"2484","3","543","Leadership "
"2485","3","543","Internal Audit "
"2486","1","517","Social Networking "
"2487","1","517","Operations Management "
"2488","1","517","Fitness "
"2489","1","517","Program Management "
"2490","1","517","Design Strategies "
"2491","1","517","Social Media Marketing "
"2492","1","517","Lean Manufacturing "
"2493","1","517","C# "
"2494","1","517","Require Analysis s"
"2495","1","517","Software Engineering"
"2496","5","555","Financial Services "
"2497","5","555","New Business Development "
"2498","5","555","Radiology "
"2499","5","555","Team Building"
"2500","5","555","Executive Management "
"2501","5","555","Management Consulting "
"2502","5","555",".Net Workflow "
"2503","5","555","Business Strategy"
"2504","5","555","Process Improvement "
"2505","5","555","New Business Development "
"2506","4","861","Lean Manufacturing "
"2507","4","861","Social Networking "
"2508","4","861","Healthcare "
"2509","4","861","Leadership "
"2510","4","861","Business Intelligence"
"2511","4","861","jQuery UI "
"2512","4","861","Global Marketing "
"2513","4","861","Financial Analysis"
"2514","4","861","Management     Management"
"2515","4","861","Internal Audit "
"2516","1","479","Business Strategy "
"2517","1","479","EAI "
"2518","1","479","Finance "
"2519","1","479","AJAX "
"2520","1","479","Healthcare Industry "
"2521","1","479","Enterprise Architecture "
"2522","1","479","Sales "
"2523","1","479","Business Process Improvement "
"2524","1","479","Mergers & Acquisitions "
"2525","1","479","Business Development "
"2526","3","358","Analytics "
"2527","3","358","Nutrition "
"2528","3","358","New Business Development "
"2529","3","358","Clinical Research "
"2530","3","358","Strategic Planning "
"2531","3","358","Software Development "
"2532","3","358","Cloud Computing "
"2533","3","358","Market Development "
"2534","3","358","Operations Management "
"2535","3","358","Inmation Technology "
"2536","4","71","Social Media "
"2537","4","71","Data Analysis"
"2538","4","71","Enterprise Architecture "
"2539","4","71","Training "
"2540","4","71","Analysis     Analysis"
"2541","4","71","Application Architecture "
"2542","4","71","SOA "
"2543","4","71","Analytics "
"2544","4","71","Budgets "
"2545","4","71","HL "
"2546","4","180","Software Engineering"
"2547","4","180","Start-ups "
"2548","4","180","Marketing "
"2549","4","180","Fitness "
"2550","4","180","ASP.NET "
"2551","4","180","Bootstrap "
"2552","4","180","Strategic Planning "
"2553","4","180","Credit Risk "
"2554","4","180","Business Development "
"2555","4","180","Internal Audit "
"2556","4","504","Sales "
"2557","4","504","Microsoft Excel "
"2558","4","504","Business Operations "
"2559","4","504","Agile "
"2560","4","504","Strategy "
"2561","4","504","HIPAA "
"2562","4","504","Business Process Improvement "
"2563","4","504",NA
"2564","4","504","Business Process Automation "
"2565","4","504","Small Business "
"2566","4","791","ASP.NET "
"2567","4","791","Radiology "
"2568","4","791","Market Development "
"2569","4","791","SaaS "
"2570","4","791","Strategic Leadership "
"2571","4","791","Acquisition Integration "
"2572","4","791","Strategic Planning "
"2573","4","791","Executive Management "
"2574","4","791","IT Strategy "
"2575","4","791","Lean Manufacturing "
"2576","2","141","Software Design "
"2577","2","141","Business Development "
"2578","2","141","Design Strategies "
"2579","2","141","Acquisition Integration "
"2580","2","141","Healthcare Industry "
"2581","2","141","Invest "
"2582","2","141","Fitness "
"2583","2","141","Financial Risk "
"2584","2","141","Leadership Development "
"2585","2","141","Financial Modeling "
"2586","3","283","Business Analysis "
"2587","3","283","Operations Management "
"2588","3","283","Application Development "
"2589","3","283","Leadership Development "
"2590","3","283","Clinical Research "
"2591","3","283","Business Analysis "
"2592","3","283",".NET "
"2593","3","283","Product Development S"
"2594","3","283","Software Project Management "
"2595","3","283","Strategic Partnerships "
"2596","6","366","Product Launch "
"2597","6","366","Microsoft Excel "
"2598","6","366","AJAX "
"2599","6","366","Team Building "
"2600","6","366","Visual Studio "
"2601","6","366","AJAX "
"2602","6","366","Social Media Marketing "
"2603","6","366","Social Media Marketing "
"2604","6","366","Financial Analysis "
"2605","6","366","Workflow "
"2606","6","449","PACS "
"2607","6","449","Business Intelligence"
"2608","6","449","Business Process Automation "
"2609","6","449","Acquisition Integration "
"2610","6","449","Inmation Technology "
"2611","6","449","Competitive Analysis "
"2612","6","449","Mobile Applications "
"2613","6","449","SDLC "
"2614","6","449","Microsoft SQL Server "
"2615","6","449","Wellness "
"2616","6","943","Visual Studio "
"2617","6","943","Radiology "
"2618","6","943","Sales "
"2619","6","943","jQuery UI "
"2620","6","943","Management     Management"
"2621","6","943","Data Analysis"
"2622","6","943","Application Architecture "
"2623","6","943","Cloud Computing "
"2624","6","943","Visual Studio "
"2625","6","943","Process Improvement "
"2626","4","175","Analytics "
"2627","4","175","Wellness "
"2628","4","175","Hospitals "
"2629","4","175","SQL "
"2630","4","175","Workflow "
"2631","4","175","Analytical Skills "
"2632","4","175","Financial Risk "
"2633","4","175","Data Analysis"
"2634","4","175","Sales "
"2635","4","175","Social Media Marketing "
"2636","1","458","Wellness "
"2637","1","458","Visual Basic "
"2638","1","458","SDLC "
"2639","1","458","Personal Training "
"2640","1","458","Radiology "
"2641","1","458","Financial Services "
"2642","1","458","IT Strategy "
"2643","1","458","Integration "
"2644","1","458",".NET "
"2645","1","458",NA
"2646","6","720","Sales "
"2647","6","720","Healthcare Inmation Technology "
"2648","6","720","Financial Analysis"
"2649","6","720","Healthcare Industry "
"2650","6","720","Cardiology "
"2651","6","720","System Architecture"
"2652","6","720","Leadership Development "
"2653","6","720","Healthcare Inmation Technology "
"2654","6","720","Bootstrap "
"2655","6","720","Entrepreneurship "
"2656","2","142","Small Business "
"2657","2","142","Business Development "
"2658","2","142","VB.NET     VB.NET"
"2659","2","142","Sales "
"2660","2","142","Leadership "
"2661","2","142","Medical Imaging "
"2662","2","142","Nutrition "
"2663","2","142","Business Process Improvement "
"2664","2","142","Microsoft SQL Server "
"2665","2","142","Require Analysis s"
"2666","6","666","Business Intelligence"
"2667","6","666","Analytics "
"2668","6","666","Lean Manufacturing "
"2669","6","666","Software Project Management "
"2670","6","666","SDLC "
"2671","6","666","Databases "
"2672","6","666","Business Strategy"
"2673","6","666","Software Design "
"2674","6","666","Software Design "
"2675","6","666","Radiology "
"2676","5","63","Process Improvement "
"2677","5","63","Clinical Research "
"2678","5","63","Team Building"
"2679","5","63","Bootstrap "
"2680","5","63","Lean Manufacturing "
"2681","5","63","XML "
"2682","5","63","Business Operations "
"2683","5","63","Business Strategy"
"2684","5","63","Architecture "
"2685","5","63","Six Sigma "
"2686","5","986","C# "
"2687","5","986","Clinical Research "
"2688","5","986","Healthcare "
"2689","5","986","Workflow "
"2690","5","986","Product Marketing "
"2691","5","986","Global Marketing "
"2692","5","986","Inmation Technology "
"2693","5","986","Finance "
"2694","5","986","Small Business "
"2695","5","986","System Architecture"
"2696","6","316","Radiology "
"2697","6","316","Technical Leadership "
"2698","6","316","New Business Development "
"2699","6","316","Product Marketing "
"2700","6","316","AJAX "
"2701","6","316","Programming "
"2702","6","316","Management Consulting "
"2703","6","316","Risk Management "
"2704","6","316","New Business Development "
"2705","6","316","Market Development "
"2706","3","29","Competitive Analysis "
"2707","3","29","Software Design "
"2708","3","29","Scrum "
"2709","3","29","Competitive Analysis "
"2710","3","29","Software Engineering"
"2711","3","29","Financial Analysis "
"2712","3","29","Mergers & Acquisitions "
"2713","3","29","HTML "
"2714","3","29","Programming "
"2715","3","29",NA
"2716","2","220","C++ "
"2717","2","220","VB.NET     VB.NET"
"2718","2","220","Clinical Research "
"2719","2","220","New Business Development "
"2720","2","220","Healthcare Inmation Technology "
"2721","2","220","Application Architecture "
"2722","2","220","Business Process Automation "
"2723","2","220","HL "
"2724","2","220","EMR "
"2725","2","220","ALM "
"2726","1","363","Visual Studio "
"2727","1","363","Process Improvement "
"2728","1","363",".Net Workflow "
"2729","1","363","C# "
"2730","1","363","BPM "
"2731","1","363","Financial Risk "
"2732","1","363","Business Analysis "
"2733","1","363","Social Networking "
"2734","1","363","Management Consulting "
"2735","1","363","Radiology "
"2736","5","645","Healthcare "
"2737","5","645","AngularJS "
"2738","5","645","Team Building "
"2739","5","645","Personal Training "
"2740","5","645","Product Marketing "
"2741","5","645","Mobile Applications "
"2742","5","645","New Business Development "
"2743","5","645","Bootstrap "
"2744","5","645","Application Architecture "
"2745","5","645","Clinical Research "
"2746","5","394","ALM "
"2747","5","394","SQL Server "
"2748","5","394","Operational Excellence "
"2749","5","394","Scrum "
"2750","5","394","Invest "
"2751","5","394","Business Process Automation "
"2752","5","394","P&L Management "
"2753","5","394","Financial Services "
"2754","5","394","Clinical Research "
"2755","5","394","Web Applications "
"2756","4","928","Public Speaking "
"2757","4","928",NA
"2758","4","928","Software Engineering"
"2759","4","928","Integration "
"2760","4","928","ALM "
"2761","4","928","Global Marketing "
"2762","4","928",".Net Workflow "
"2763","4","928","Application Development "
"2764","4","928","Finance "
"2765","4","928","Operations Management "
"2766","5","888","Data Analysis"
"2767","5","888","Leadership Development "
"2768","5","888","Team Building"
"2769","5","888","Strategic Planning "
"2770","5","888","Start-ups "
"2771","5","888","Application Development "
"2772","5","888","Mergers & Acquisitions "
"2773","5","888","Business Development "
"2774","5","888","PACS "
"2775","5","888","DICOM"
"2776","3","216","Databases "
"2777","3","216","Business Development "
"2778","3","216","VB.NET     VB.NET"
"2779","3","216","Product Marketing "
"2780","3","216","UML "
"2781","3","216","Personal Training "
"2782","3","216","Software Development "
"2783","3","216","Integration "
"2784","3","216","P&L Management "
"2785","3","216","Strategic Partnerships "
"2786","6","915","Mobile Applications "
"2787","6","915","Social Networking "
"2788","6","915","Strategy "
"2789","6","915","Invest "
"2790","6","915","New Business Development "
"2791","6","915","Training "
"2792","6","915","Enterprise Software"
"2793","6","915","Team Building "
"2794","6","915","Web Applications "
"2795","6","915",".Net Workflow "
"2796","6","621","Healthcare"
"2797","6","621","Finance "
"2798","6","621","Invest "
"2799","6","621","Workflow "
"2800","6","621","Application Development "
"2801","6","621","Business Strategy"
"2802","6","621","Product Management "
"2803","6","621","Workflow "
"2804","6","621","Competitive Analysis "
"2805","6","621","Financial Analysis "
"2806","4","473","Technical Leadership "
"2807","4","473","Strategic Planning "
"2808","4","473","Business Operations "
"2809","4","473","Six Sigma "
"2810","4","473","EAI "
"2811","4","473","Small Business "
"2812","4","473","Banking "
"2813","4","473","Analytics "
"2814","4","473","Cloud Computing "
"2815","4","473","HIPAA "
"2816","4","641","Strategic Planning "
"2817","4","641","Risk Management "
"2818","4","641","Business Consulting "
"2819","4","641","PACS "
"2820","4","641","Technical Leadership "
"2821","4","641","Competitive Analysis "
"2822","4","641","C# "
"2823","4","641","SQL Server "
"2824","4","641","Analytical Skills "
"2825","4","641","Executive Management "
"2826","1","563","Sales "
"2827","1","563","Competitive Analysis "
"2828","1","563","Nutrition "
"2829","1","563","Team Building"
"2830","1","563","Sales "
"2831","1","563","Product Marketing "
"2832","1","563","Sales "
"2833","1","563","Analysis     Analysis"
"2834","1","563","Require Analysis s"
"2835","1","563","Cloud Computing "
"2836","3","675","Strategic Leadership "
"2837","3","675","C++ "
"2838","3","675","Product Launch "
"2839","3","675","Management "
"2840","3","675","Financial Risk "
"2841","3","675","Analysis     Analysis"
"2842","3","675","Management Consulting "
"2843","3","675","Business Intelligence"
"2844","3","675","Cloud Computing "
"2845","3","675","SQL "
"2846","5","155","Medical Imaging "
"2847","5","155","Analytics "
"2848","5","155","Competitive Analysis "
"2849","5","155","VB.NET     VB.NET"
"2850","5","155","HIPAA "
"2851","5","155","Hospitals "
"2852","5","155","Business Management "
"2853","5","155","Team Building"
"2854","5","155","EHR "
"2855","5","155","Credit Risk "
"2856","4","424","System Architecture"
"2857","4","424","Fitness "
"2858","4","424","Product Development S"
"2859","4","424","Business Development "
"2860","4","424","Team Building"
"2861","4","424","SQL "
"2862","4","424","Financial Analysis"
"2863","4","424","Financial Risk "
"2864","4","424","Business Intelligence"
"2865","4","424","Cloud Computing "
"2866","6","183","Financial Risk "
"2867","6","183","Finance "
"2868","6","183","Software Design "
"2869","6","183","SOA "
"2870","6","183","Business Strategy "
"2871","6","183","Leadership Development "
